,game_id,rated,turns,victory_status,winner,moves,opening_eco,opening_classification,opening_name,opening_ply,move1,move2,move3,move4,move5,move6,move7,move8,move9,move10,white_wins,black_wins,draw,win_by_mate,win_by_resign,win_by_outoftime
16763,1UPdhws1,TRUE,70,resign,black,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'd3', 'b5']",C77,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense |  Anderssen Variation,9,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,d3,b5,0,1,0,0,1,0
16764,JYA5pIUS,TRUE,102,resign,black,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'Nc3', 'b5']",C77,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense |  Tarrasch Variation,9,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,Nc3,b5,0,1,0,0,1,0
16765,dJEtAQp7,TRUE,28,resign,black,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'Nc3', 'Be7']",C77,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense |  Tarrasch Variation,9,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,Nc3,Be7,0,1,0,0,1,0
16766,1AdlJZ9k,FALSE,87,resign,white,"['e4', 'e5', 'Nf3', 'Nf6', 'Nc3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'd6']",C77,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense |  Tarrasch Variation,9,e4,e5,Nf3,Nf6,Nc3,Nc6,Bb5,a6,Ba4,d6,1,0,0,0,1,0
16767,FQmW3XAV,TRUE,58,resign,black,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'd3', 'Bc5']",C77,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense |  Anderssen Variation,9,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,d3,Bc5,0,1,0,0,1,0
16768,PnfGXx67,FALSE,20,draw,draw,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'Nc3', 'b5']",C77,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense |  Tarrasch Variation,9,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,Nc3,b5,0,0,1,0,0,0
16769,3TG3CiCk,TRUE,109,draw,draw,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'd3', 'Bc5']",C77,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense |  Anderssen Variation,9,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,d3,Bc5,0,0,1,0,0,0
16770,BS3GFyxW,TRUE,44,resign,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'd3', 'd6']",C77,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense |  Anderssen Variation,9,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,d3,d6,1,0,0,0,1,0
16771,1HdstuvD,TRUE,58,mate,black,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'd3', 'b5']",C77,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense |  Anderssen Variation,9,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,d3,b5,0,1,0,1,0,0
16772,BE16JO9W,FALSE,33,resign,black,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'd4', 'exd4']",C77,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense |  Mackenzie Variation,9,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,d4,exd4,0,1,0,0,1,0
16773,5yqO5tRl,TRUE,107,outoftime,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'd3', 'Bc5']",C77,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense |  Anderssen Variation,9,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,d3,Bc5,1,0,0,0,0,1
16774,DR5fF0zz,TRUE,70,mate,black,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'Nf6', 'Nc3', 'a6', 'Ba4', 'Bc5']",C77,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense |  Tarrasch Variation,9,e4,e5,Nf3,Nc6,Bb5,Nf6,Nc3,a6,Ba4,Bc5,0,1,0,1,0,0
16775,QcDhDlEc,TRUE,44,mate,black,"['e4', 'e5', 'Nf3', 'Nc6', 'Nc3', 'Nf6', 'Bb5', 'a6', 'Ba4', 'Bc5']",C77,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense |  Tarrasch Variation,9,e4,e5,Nf3,Nc6,Nc3,Nf6,Bb5,a6,Ba4,Bc5,0,1,0,1,0,0
16776,dJEtAQp7,TRUE,28,resign,black,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'Nc3', 'Be7']",C77,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense |  Tarrasch Variation,9,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,Nc3,Be7,0,1,0,0,1,0
16777,xYEVgk0W,TRUE,11,resign,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'Nf6', 'd4', 'a6', 'Ba4', 'd6']",C77,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense |  Mackenzie Variation,9,e4,e5,Nf3,Nc6,Bb5,Nf6,d4,a6,Ba4,d6,1,0,0,0,1,0
16778,jfqW6r8I,TRUE,147,mate,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'd3', 'b5']",C77,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense |  Anderssen Variation,9,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,d3,b5,1,0,0,1,0,0
16779,y0xbJfbw,FALSE,26,mate,black,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'Nc3', 'Bc5']",C77,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense |  Tarrasch Variation,9,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,Nc3,Bc5,0,1,0,1,0,0
16780,SGqoxO3v,TRUE,117,mate,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'd6', 'O-O', 'a6', 'Ba4', 'b5']",C78,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense #2,12,e4,e5,Nf3,Nc6,Bb5,d6,O-O,a6,Ba4,b5,1,0,0,1,0,0
16781,9bpYNzjf,TRUE,51,resign,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Bc5', 'O-O', 'Nf6']",C78,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense |  Neo-Arkhangelsk Variation,10,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Bc5,O-O,Nf6,1,0,0,0,1,0
16782,r90LMOmd,TRUE,97,outoftime,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'Nf6', 'Nc3', 'Be7', 'O-O', 'a6']",C78,Ruy Lopez (Spanish opening),Ruy Lopez: Closed Variations |  Morphy Attack,11,e4,e5,Nf3,Nc6,Bb5,Nf6,Nc3,Be7,O-O,a6,1,0,0,0,0,1
16783,XaLEM6K6,TRUE,42,mate,black,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'b5']",C78,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense,9,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,b5,0,1,0,1,0,0
16784,z1Fnjvtf,FALSE,40,resign,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'b5']",C78,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense,9,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,b5,1,0,0,0,1,0
16785,hX3YusUT,TRUE,47,mate,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'Nf6', 'O-O', 'a6', 'Ba4', 'Bc5']",C78,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense |  Neo-Arkhangelsk Variation,10,e4,e5,Nf3,Nc6,Bb5,Nf6,O-O,a6,Ba4,Bc5,1,0,0,1,0,0
16786,9aN2fuTi,TRUE,52,resign,black,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'b5']",C78,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense,9,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,b5,0,1,0,0,1,0
16787,fLKKTzDt,FALSE,109,mate,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'd6', 'O-O', 'a6', 'Ba4', 'b5']",C78,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense #2,12,e4,e5,Nf3,Nc6,Bb5,d6,O-O,a6,Ba4,b5,1,0,0,1,0,0
16788,1qVNTz5L,TRUE,34,resign,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'b5']",C78,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense,9,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,b5,1,0,0,0,1,0
16789,QQBVc2UZ,FALSE,50,resign,black,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'Be7']",C78,Ruy Lopez (Spanish opening),Ruy Lopez: Closed Variations |  Martinez Variation,11,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,Be7,0,1,0,0,1,0
16790,gTsQHx2J,FALSE,81,resign,black,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'b5']",C78,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense,9,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,b5,0,1,0,0,1,0
16791,i7XjVLOz,TRUE,143,mate,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Bc5', 'O-O', 'Nf6']",C78,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense |  Neo-Arkhangelsk Variation,10,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Bc5,O-O,Nf6,1,0,0,1,0,0
16792,Jg4FZMQR,TRUE,75,draw,draw,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'b5']",C78,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense,9,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,b5,0,0,1,0,0,0
16793,3DpN699D,TRUE,59,resign,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'b5']",C78,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense,9,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,b5,1,0,0,0,1,0
16794,L5kXOMi3,TRUE,49,resign,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'Be7']",C78,Ruy Lopez (Spanish opening),Ruy Lopez: Closed Variations |  Martinez Variation,11,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,Be7,1,0,0,0,1,0
16795,HMO6u0Cy,TRUE,34,resign,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'd6', 'O-O', 'a6', 'Ba4', 'b5']",C78,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense #2,12,e4,e5,Nf3,Nc6,Bb5,d6,O-O,a6,Ba4,b5,1,0,0,0,1,0
16796,ZtLs7675,TRUE,35,resign,black,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'b5', 'Bb3', 'Nf6']",C78,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense #2,12,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,b5,Bb3,Nf6,0,1,0,0,1,0
16797,DxAgCZJg,FALSE,47,mate,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'Bc5']",C78,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense |  Neo-Arkhangelsk Variation,10,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,Bc5,1,0,0,1,0,0
16798,yTmsYmAv,TRUE,43,resign,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'Bc5']",C78,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense |  Neo-Arkhangelsk Variation,10,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,Bc5,1,0,0,0,1,0
16799,D1ky00iY,FALSE,37,mate,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'Bc5']",C78,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense |  Neo-Arkhangelsk Variation,10,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,Bc5,1,0,0,1,0,0
16800,DD0mwSVM,TRUE,97,draw,draw,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'Nc3', 'Be7']",C78,Ruy Lopez (Spanish opening),Ruy Lopez: Closed Variations |  Morphy Attack,11,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,Nc3,Be7,0,0,1,0,0,0
16801,yTmsYmAv,TRUE,43,resign,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'Bc5']",C78,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense |  Neo-Arkhangelsk Variation,10,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,Bc5,1,0,0,0,1,0
16802,lgGIFh4f,TRUE,39,draw,draw,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'Bc5']",C78,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense |  Neo-Arkhangelsk Variation,10,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,Bc5,0,0,1,0,0,0
16803,jFSRHJBz,TRUE,30,resign,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'b5']",C78,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense,9,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,b5,1,0,0,0,1,0
16804,nGSOCXeX,TRUE,89,draw,draw,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'Bc5']",C78,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense |  Neo-Arkhangelsk Variation,10,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,Bc5,0,0,1,0,0,0
16805,zEwR3Vi5,TRUE,52,mate,black,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'b5', 'Bb3', 'Nf6']",C78,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense |  Arkhangelsk Variation,12,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,b5,Bb3,Nf6,0,1,0,1,0,0
16806,Z5kVZz9M,TRUE,84,resign,black,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'b5']",C78,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense,9,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,b5,0,1,0,0,1,0
16807,wzS0fTxj,TRUE,39,resign,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'b5']",C78,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense,9,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,b5,1,0,0,0,1,0
16808,aUbVOiiq,TRUE,46,resign,black,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'b5']",C78,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense,9,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,b5,0,1,0,0,1,0
16809,CDwcokZQ,FALSE,60,resign,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'b5']",C78,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense,9,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,b5,1,0,0,0,1,0
16810,5YY4b6Og,FALSE,40,outoftime,black,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'b5']",C78,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense,9,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,b5,0,1,0,0,0,1
16811,twm6owQY,TRUE,38,resign,black,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'b5']",C78,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense,9,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,b5,0,1,0,0,1,0
16812,kA0dtBTm,TRUE,119,mate,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'b5']",C78,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense,9,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,b5,1,0,0,1,0,0
16813,U7NDaOs3,TRUE,23,resign,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'd5']",C79,Ruy Lopez (Spanish opening),Ruy Lopez: Central Countergambit,10,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,d5,1,0,0,0,1,0
16814,Cbf1DV4y,TRUE,100,resign,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'd6']",C79,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense |  Steinitz Deferred,10,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,d6,1,0,0,0,1,0
16815,cbUTIecY,TRUE,43,resign,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'd6']",C79,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense |  Steinitz Deferred,10,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,d6,1,0,0,0,1,0
16816,sca1xK3a,TRUE,33,resign,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'd6', 'O-O', 'a6', 'Ba4', 'Nf6']",C79,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense |  Steinitz Deferred,10,e4,e5,Nf3,Nc6,Bb5,d6,O-O,a6,Ba4,Nf6,1,0,0,0,1,0
16817,cbUTIecY,TRUE,43,resign,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'd6']",C79,Ruy Lopez (Spanish opening),Ruy Lopez: Morphy Defense |  Steinitz Deferred,10,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,d6,1,0,0,0,1,0
16818,rbqIjxC3,FALSE,75,resign,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'd4', 'exd4']",C80,Ruy Lopez (Spanish opening),Ruy Lopez: Open Variations |  Riga Variation,12,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,d4,exd4,1,0,0,0,1,0
16819,8FwaEnWw,TRUE,21,resign,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'Nxe4']",C80,Ruy Lopez (Spanish opening),Ruy Lopez: Open |  6.d4,11,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,Nxe4,1,0,0,0,1,0
16820,RDqMrFR8,TRUE,39,resign,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'Nxe4']",C80,Ruy Lopez (Spanish opening),Ruy Lopez: Open Variations |  Riga Variation,12,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,Nxe4,1,0,0,0,1,0
16821,d5pba0P0,TRUE,41,resign,black,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'Nf6', 'O-O', 'a6', 'Ba4', 'Nxe4']",C80,Ruy Lopez (Spanish opening),Ruy Lopez: Open Variations |  Open Variation,10,e4,e5,Nf3,Nc6,Bb5,Nf6,O-O,a6,Ba4,Nxe4,0,1,0,0,1,0
16822,znlCXjVK,FALSE,52,resign,black,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'Nxe4']",C80,Ruy Lopez (Spanish opening),Ruy Lopez: Open Variations |  Open Variation,10,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,Nxe4,0,1,0,0,1,0
16823,K3GDLV5U,TRUE,45,mate,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'b5', 'Bb3', 'Nf6']",C80,Ruy Lopez (Spanish opening),Ruy Lopez: Open Variations,13,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,b5,Bb3,Nf6,1,0,0,1,0,0
16824,MUzoeVy4,TRUE,69,mate,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'Nxe4']",C80,Ruy Lopez (Spanish opening),Ruy Lopez: Open |  6.d4,11,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,Nxe4,1,0,0,1,0,0
16825,ngEHQntO,TRUE,64,resign,black,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'Nxe4']",C81,Ruy Lopez (Spanish opening),Ruy Lopez: Open Variations |  Howell Attack #2,17,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,Nxe4,0,1,0,0,1,0
16826,e6445o0w,TRUE,94,resign,black,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'Nxe4']",C81,Ruy Lopez (Spanish opening),Ruy Lopez: Open Variations |  Howell Attack #2,17,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,Nxe4,0,1,0,0,1,0
16827,ZK56V9x5,FALSE,45,resign,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'Nxe4']",C83,Ruy Lopez (Spanish opening),Ruy Lopez: Open Variations |  Classical Defense,18,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,Nxe4,1,0,0,0,1,0
16828,vwkSIpZ0,TRUE,75,mate,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'Be7']",C84,Ruy Lopez (Spanish opening),Ruy Lopez: Closed Variations,10,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,Be7,1,0,0,1,0,0
16829,vPCaf9T4,TRUE,64,mate,black,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'Be7']",C84,Ruy Lopez (Spanish opening),Ruy Lopez: Closed Variations,10,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,Be7,0,1,0,1,0,0
16830,vwkSIpZ0,TRUE,75,mate,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'Be7']",C84,Ruy Lopez (Spanish opening),Ruy Lopez: Closed Variations,10,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,Be7,1,0,0,1,0,0
16831,uTEyswdc,FALSE,27,resign,white,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'Be7']",C84,Ruy Lopez (Spanish opening),Ruy Lopez: Closed Variations,10,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,Be7,1,0,0,0,1,0
16832,fqpBB86r,FALSE,57,draw,draw,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'Be7']",C84,Ruy Lopez (Spanish opening),Ruy Lopez: Closed Variations,10,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,Be7,0,0,1,0,0,0
16833,gDy9stbN,TRUE,34,resign,black,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'Nf6', 'O-O', 'd6', 'Re1', 'Be7']",C88,Ruy Lopez (Spanish opening),Ruy Lopez: Closed Variations |  Rosen Attack,15,e4,e5,Nf3,Nc6,Bb5,Nf6,O-O,d6,Re1,Be7,0,1,0,0,1,0
16834,NbllyuAy,TRUE,129,resign,black,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'Be7']",C88,Ruy Lopez (Spanish opening),Ruy Lopez: Closed,13,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,Be7,0,1,0,0,1,0
16835,Rl1BsluH,TRUE,76,mate,black,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'b5']",C88,Ruy Lopez (Spanish opening),Ruy Lopez: Closed,13,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,b5,0,1,0,1,0,0
16836,ylCsKCVo,FALSE,36,mate,black,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'b5']",C88,Ruy Lopez (Spanish opening),Ruy Lopez: Closed Variations |  Rosen Attack,15,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,b5,0,1,0,1,0,0
16837,0P5u9iGd,TRUE,64,resign,black,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'Be7']",C88,Ruy Lopez (Spanish opening),Ruy Lopez: Closed,13,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,Be7,0,1,0,0,1,0
